Category,Name,Geo,Info,SourceLink,Latitude,Longitude
houses,Успенский собор,"Москва, Соборная площадь","
Собор был возведен в 1479 году по указу великого князя московского Ивана III специально приглашенным итальянским архитектором Аристотелем Фиораванти. Посвящение московского кафедрального храма Успению Богородицы – главному богородичному празднику, отмечаемому по старому стилю 15 августа, имеет древнюю традицию, обусловленную особым почитанием на Руси Богоматери.
На протяжении шести столетий храм был государственным и культовым центром России: здесь поставляли великих князей, венчали на царство, короновали императоров. В Успенском соборе возводили в сан епископов, митрополитов и патриархов, оглашали государственные акты, служили молебны перед военными походами и в честь побед. В XIV – XVII веках Успенский собор являлся усыпальницей глав русской церкви – митрополитов и патриархов. Здесь в драгоценных раках покоится прах московских чудотворцев Петра, Ионы, Филиппа II и Гермогена.
Первенствующее положение Успенского собора предопределило повышенное внимание государей и владык к устроению и украшению храма. Для росписей стен собора и написания икон привлекались выдающиеся мастера-живописцы из столицы и со всех концов России. Так постепенно в нем сложилось богатейшее и поистине уникальное собрание памятников русского средневекового искусства, которое бережно сохранялось и приумножалось в течение веков.
После революции 1917 года Успенский собор был превращен в музей. Создавая экспозицию храма, сотрудники постарались максимально сохранить его интерьер. Благодаря постоянным реставрационным работам практически все иконы и росписи были раскрыты из-под поздних записей. С 1990 года в соборе возобновилось богослужение.

Текст и фотографии представлены историко-культурным музеем-заповедником «Московский Кремль»",https://um.mos.ru/houses/uspenskiy-sobor/,55.7506464,37.61756020975034
houses,Грановитая палата,"Москва, Соборная площадь","
Грановитая палата была заложена в 1487 г. итальянским мастером Марко Фрязином как парадный тронный зал для торжественных приемов в новом великокняжеском дворце Ивана III. Строительство ее закончил в 1491 г. ломбардский архитектор Пьетро Антонио Солари.
Здание выстроено из кирпича. Приемный зал в виде одностолпной палаты, перекрытой четырьмя крестовыми сводами расположен на высоком цокольном этаже. С запада к нему примыкают парадные Святые сени, к которым с южной стороны ведет открытая каменная лестница – Красное крыльцо. Квадратная в плане палата, перекрытая сводами, опирающимися на стены и центральный столб, – наиболее распространенный в русской гражданской архитектуре ХV-ХVI вв. тип зальных помещений. На протяжении двух столетий Грановитая палата площадью 495 кв.м. оставалась самым большим залом в русской архитектуре.
Название палаты произошло от архитектурного решения главного восточного фасада, выходящего на Соборную площадь. Он облицован белокаменными блоками, каждый из которых отесан на четыре грани. Такая обработка камня, характерная для итальянской архитектуры эпохи Возрождения, называлась “бриллиантовым рустом”. Боковые фасады имели гладкие кирпичные поверхности, окрашенные “под кирпич”. Как показывают графические материалы Грановитая палата завершалась высокой четырехскатной золоченой кровлей. Нынешнее низкое трехскатное покрытие памятник получил в ХIХв. Первоначальные оконные проемы имели форму спаренных стрельчатых арочек, разделенных колонкой-импостом и взятых в прямоугольное обрамление, наподобие окон итальянских палаццо. Существующие окна с их барочными наличниками относятся к последней четверти ХVII в.
Сильно выступающий объем палаты с богато декорированным главным фасадом, дающим глубокую светотень, играет активную роль в формировании архитектурного облика Соборной площади.
В ХVI в. стены и своды в интерьере палаты были расписаны фресками. В 1668 г. роспись возобновил Симон Ушаков, составив подробную опись сюжетов. Сохранившаяся до наших дней живопись выполнена палехскими иконописцами в 1881 г. в соответствии с описью Ушакова.
При строительстве в 1838-1849 гг. Большого Кремлевского дворца Грановитая палата была включена в новый комплекс дворцовых зданий и через Святые сени соединилась с Владимирским залом.
При реставрационных работах 1967-1968гг были восстановлены уникальный резной белокаменный портал в западной стене палаты и рельефный декор центрального столпа. В 1992-1994 гг. заново выстроено Красное крыльцо, разобранное в 1930-х гг.
В настоящее время Грановитая палата является одним из представительских залов при Резиденции Президента Российской Федерации.
Текст и фотографии представлены историко-культурным музеем-заповедником «Московский Кремль»",https://um.mos.ru/houses/granovitaya-palata/,55.7506464,37.61756020975034
houses,Второй Дом Союзов,"Москва, Петровские линии, дом 2","
Переулок возник здесь в середине 1870-х гг., когда на этом месте были построены два многоэтажных доходных дома. Улица, образовавшаяся между домами, была названа в честь Петровки и была подарена городу.
Дом 18 был построен на месте усадьбы Титовых в 1874 г. В начале XVIII в. владельцем участка был В.И. Вельяминов-Зернов, от него усадьба перешла к В.А. Нащокину, возможно, именно здесь он писал свои «Записки», воспоминания, охватывающие период с 1712 по 1759 г.
Семье Титовых участок принадлежал с начала XIX в. В усадьбе Титова был разбит огромный сад, выходивший на Неглинную. В саду находился ресторан. В середине 1870-х гг. коллежская советница В.А. Титова продает свое владение «Товариществу Петровских линий». Его основатель, меценат, выборный московского купечества и Московского биржевого общества В.И. Якунчиков владел также двумя кирпичными заводами в Черемушках и в Одинцово. Был соучредителем Московского Торгового банка.
В 1890-х годах проект новых доходных зданий был заказан архитекторуБ.В. Фрейденбергу. В проектировании и строительстве также участвовалиК.К. Гиппиус, инженеры К.И. Шестаков и А.Н. Кардо-Сысоев.
Со стороны Петровки угол дома оформлен в виде башни, которая зеркально отражает башню дома 20. Богато украшенные лепниной здания, расположенные друг напротив друга, являются как бы двумя сторонами огромного торгового центра под открытым небом. Само название переулка — линии — напоминает о дорогих московских пассажах. На Неглинную здание выходит прямоугольным многоэтажным крылом.
Дом 18 или дом 2 по Петровским линиям через 20 лет купит Я.С. Поляков, затем владельцем станет Ф.К. фон Мекк.
С самого начала в доме находилась гостиница «Россия» с рестораном. До революции в здании располагался «Петровский театр миниатюр», в котором выступал А. Вертинский.
После революции здание получило название Второй Дом Союзов. Два раза здесь выступал В.И. Ленин — сначала на собрании Московского Центрального рабочего кооператива, а потом на пленуме Всероссийского Центрального Совета профессиональных союзов.
Ресторан был переименован в «Ампир», позднее здесь открылось литературное кафе «Элит», а затем «Трилистник», в котором выступали И. Эренбург,М. Цветаева, Б. Зайцев, А. Толстой. Многие из выступавших здесь литераторов не приняли революцию и уехали из России в 1921–1922 г.
В 1956 г. гостиница и ресторан получили название «Будапешт», которое сохраняется и сейчас.
В доме также открыт ресторан «Аврора».",https://um.mos.ru/houses/vtoroy_dom_soyuzov/,55.7640301,37.6174555
houses,Дом с квартирой В.В. Вересаева,"Москва, Шубинский пер., д. 2/3","Рядом со Смоленской площадью пролегает Шубинский переулок, длина которого не больше 160 м. Название свое он получил по фамилии домовладельца в XVIII в., в разные времена отмечался на карте как Долго-Шубинский переулок или Долгая улица.
Дом № 2/3, оформивший угол 1-ого Смоленского и Шубинского переулков, не отличается художественной отделкой фасадов и оригинальным конструктивным решением. Довольно скромное четырехэтажное кирпичное здание имеет арку и мансардное помещение в три окна.
Дом отмечен мемориальной доской с надписью «В этом доме с 1921 и до конца жизни жил советский писатель В.В. Вересаев (Смидович)». Писательская квартира признана объектом культурного наследия регионального значения.
Викентий Викентьевич Вересаев, чьи книги «Записки врача», «На войне», «В тупике», «Пушкин в жизни», «Гоголь в жизни», «Спутники Пушкина» читала вся Россия, прожил долгую писательскую жизнь в советское время, получив в 1939 году орден Трудового Красного Знамени, а в 1943 году – Сталинскую премию первой степени. До последних дней своей жизни он работал над переводом «Илиады».
Этот дом помнит писателяМихаила Булгакова. «Мы бывали у Вересаевых не раз, — вспоминала Л. Белозерская, вторая супруга Булгакова. — Было что-то добротное во всем его облике старого врача и революционера. Общность переживаний, связанная с первоначальной профессией врача, не могла не роднить их». Особенно часто Булгаков гостил у Вересаева, когда два писателя задумали совместную пьесу ""Александр Пушкин"" (""Последние дни""). ""Вересаев мечтал о сугубо исторической пьесе, требовал, чтобы все даты, факты, события были точно соблюдены, — писала Е. Булгакова, третья жена писателя. — Булгаков был с этим, конечно, согласен. Но, по его мнению, этого было мало"". Викентий Викентьевич выступал в роли биографа поэта, Булгакову предоставлялась драматургическая часть пьесы.
Сегодня в здании располагается огромное количество организаций: от адвокатских контор до объединенного архива Комитета по культуре правительства г. Москвы.",https://um.mos.ru/houses/dom_s_kvartiroy_v_v_veresaeva/,55.746464,37.5784765
houses,Доходный дом И.М. Коровина,"Москва, Староконюшенный  пер., д. 5/14","
В 1912 году московский купец 2-й гильдии, один из крупнейших домовладельцев столицы Иван Михайлович Коровин заказывает известному московскому зодчему Ивану Гавриловичу Кондратенко постройку огромного доходного дома в стиле ""барокко"" на углу Староконюшенного и Гагаринского переулка. Заказчик не случайно обращается к этому архитектору: десятью годами раньше именно И. Г. Кондратенко выстроил особнячок для И. М. Коровина неподалеку, в Малом Власьевском переулке.
Новый красивый дом огромен и массивен, как почти все многоквартирные архитектурные здания, сооруженные И. Г. Кондратенко в 1910 гг. Два нижних этажа рустованы. Эффектно выделены входы в здание, решенные как трехгранные эркеры, поверхности которых остеклены зеркальными стеклами, составляющими четкий геометрический рисунок. Центральная часть фасада увенчана гигантским прямоугольным аттиком с плоской полуциркульной нишей. Разномастные балкончики украшают фасад со стороны Гагаринского и Староконюшенного переулков. Над подъездами можно увидеть год постройки римскими цифрами MCMXIV (1914).",https://um.mos.ru/houses/dokhodnyy_dom_i_m_korovina_7938/,55.7488795,37.5947842
houses,Дом Дюгамель,"Москва, Мерзляковский пер., д. 18","
Доходный дом с элементами стиля модерн построен в конце XIX в. вдовой статского советника Марией Павловной Дюгамель († 10 сентября 1907). Она много лет дружила с отцом Иоанном Кронштадтским (Сергеевым). Много помогала ему материально, когда он был юношей. И он сохранил эту дружбу на всю жизнь. Когда Иоанн Кронштадский приезжал в Москву он всегда останавливался у нее отдохнуть после богослужений и посещений страждущих. Существовал раз и навсегда заведенный порядок, что она оплачивала ему карету с вокзала и по городу, и обедал он только у нее в доме. «На обед в доме Дюгамель обычно (если не было строгого поста) подавались рыбные закуски: селедка, семга, отварная белуга и икра; мясного, за исключением бульона из куриных потрохов, он не ел ничего; из вина выпивал 1–2 рюмки «елисеевского» хереса «Золотой кораблик» — по рекомендации самого Елисеева. За чашкой кофе в гостиной Дюгамель неизменно читал газету «Московские ведомости», тогдашний редактор которой Владимир Грингмут пользовался его одобрением и уважением за крайне правую редакционную линию» — так вспоминал эти обеды в доме биограф Кронштадского Ястребов.
С 1896 по 1910 г. помещение арендовало Общедоступное музыкальное училище В.Ю. Зограф-Плаксиной, которое после 1917 г. было преобразовано в 4-й Государственный музыкальный техникум им. А. и Н.Рубинштейнов, позднее называвшийся областным музыкальным техникумом, а попросту Мерзляковка. В училище за небольшую плату можно было получить хорошее музыкальное образование по программе консерватории. Окончившие училище В.Ю. Зограф-Плаксиной и предоставившие свидетельства об окончании шести классов гимназии, имели право держать экзамен на получение диплома Императорской Московской консерватории.
В 2000-е гг. дом реконструировали, и теперь он привлекает глаз прохожих своей керамической плиткой на аттике верхнего этажа и огромным эркером с окном лестничного марша с причудливым переплетом.
",https://um.mos.ru/houses/dom_dyugamel/,55.7531499,37.5993166
houses,Кутафья башня,"Москва, Кремлевская стена","Это единственная сохранившаяся из предмостных башен Кремля, которые служили для защиты мостов, ведущих в крепость. Сооружена она в 1516 году под руководством миланского архитектора Алевиза Фрязина. Невысокая, окруженная рвом и рекой, с единственными воротами, которые в минуты опасности наглухо закрывались, башня была грозной преградой для осаждавших крепость.
Башня не имела покрытия, состояла из двух боевых ярусов, на верхней площадке были навесные бойницы. В 1685 году башня была украшена ажурным декоративным верхом. Подъемные мосты через ров, которым была окружена башня, вели к боковым башенным воротам. По сей день у боковых ворот можно видеть сохранившиеся щели для цепей подъемных механизмов.Текст представлен историко-культурным музеем-заповедником «Московский Кремль»",https://um.mos.ru/houses/kutafya-bashnya/,55.7496724,37.62107524041089
houses,Станция Воробьевы Горы МОЖД,"Москва, Ул. Хамовнический вал, д. 1","
Станция Воробьевы горы располагается близ левого берега Москвы-реки, стоит в центре бывшей Лужнецкой поймы. Исторически станция размещалась на территориях Хамовнического поля и бывшего Вавилонского сада, принадлежавшего Новодевичьему монастырю.

Первоначально станция предназначалась лишь для обмена вагонами с Московско-Брянской (Московско-Киевско-Воронежской) железной дорогой. Для управления работой примыкания соединительной ветви было использовано пассажирское здание остановочного пункта Потылиха, совмещенное с исполнительным постом, который получал команды о подготовке того или иного маршрута от дежурного по станции Воробьевы горы и в соответствии с ними переводил стрелки в ту или иную сторону.

Впоследствии, с развитием промышленности в Лужниках и Хамовниках, Воробьевы горы стали одной из крупнейших станций Окружной ж/д. Рядом с ней, на месте современного стадиона ""Лужники"", находились судоверфь и лесные склады, имевшие обширный парк подъездных путей. Напротив Андреевского монастыря находился военный завод ""Союз"", выпускавший авиационные двигатели и также имевший систему подъездных путей. В сторону центра города шли подъездные пути к заводам ""Каучук"" (по его трассе проходит современная улица Ефремова) и к фабрикам на Саввинской набережной, причем их подъездные пути начинались с внешней стороны станции, проходили под Краснолужским мостом кривой малого радиуса и шли между набережной и прудом у Новодевичьего монастыря. В 1956 году, даже раньше, чем главная станция Окружной – Лихоборы, Воробьевы горы получили систему электрической централизации стрелок и сигналов.

Расположение станции на низком берегу Москвы-реки вызвало необходимость в высокой искусственной насыпи для размещения на ней станционных зданий для защиты от наводнений. Это привело к необходимости строительства двухэтажного здания вокзала и размещения платформы с пассажирским дебаркадером консольной системы и пассажирскими залами на втором уровне. Для выхода к путям нужно было пройти по ажурному металлическому мостику с навесом – дебаркадеру.

Дебаркадер представляет собой пешеходный мост консольной системы. В современном оформлении на нем можно увидеть расположенные по контуру фонари. Однако они не оригинальные. Нынешние фонарные столбы служили опорами для навеса пассажирского дебаркадера, и только после его демонтажа сохранившиеся столбы стали использовать как фонарные.

Крупное здание вокзала позволило совместить в нем практически все станционные постройки: жилые помещения для станционных служащих, контору начальника станции, телеграф, а также единственный на кольце буфет. Стоит обратить внимание, что передний и задний фасады здания симметричны до мельчайших деталей, кроме центральной части, на которой в связи с размещением дебаркадера пришлось отказаться от доминанты арочного окна.

В 1975 году станция Воробьевы горы стала местом съемки почти всех железнодорожных сцен детского фильма ""Меняю собаку на паровоз"". В фильме показаны вокзал и путевое развитие станции, ее напряженная работа: в кадре постоянно проходят тяжелые грузовые поезда, ведомые тепловозами ТЭ3.



В 1990-е годы всё путевое развитие станции сняли, оставив лишь два главных пути. Сегодня здесь находится эстакада Третьего транспортного кольца.",https://um.mos.ru/houses/stantsiya_vorobevy_gory_mozhd/,55.7212361,37.5612769
houses,Московский дворец молодежи,"Москва, Комсомольский пр., д. 28","
Большие общественные комплексы и зрелищные здания были для советской архитектуры ключевым типом, наиболее интересным для архитекторов и наиболее поощряемым властями.
Московский дворец молодежи — типичный пример монументальной модернистской архитектуры. Группа архитекторов во главе с Яковом Белопольским (Я.Б. Белопольский, М.Е. Беленя, М.М. Посохин, В.И. Хавин) победили на конкурсе, но, как водится, воплощен был не первоначальный проект. Вместо динамичной треугольной композиции архитекторы воплотили статичный объем древнегреческого храма. Трапециевидное в плане здание вытянуто вдоль Комсомольского проспекта. Оно поднято на пьедестал и окружено со всех сторон лестницами. Кровля поддерживается монументальной колоннадой — не неоклассической имитацией, а очищенной от «шелухи» стоечно-балочной системой, задающей ритм и метр. Главный вход нарочно не выделен — колоннада встречает посетителей и распределяет потоки вокруг здания. Верхняя часть фасада украшена декоративным фризом, он дополняет лапидарные формы здания, придавая необходимую степень глубины и детализации.
Комплекс включает два зала почти на 2000 человек каждый и еще множество других помещений. С северной стороны расположен вход в станцию метро «Фрунзенская», построенную гораздо раньше, но изящно включенную в новое здание.
Интерьеры Дворца решены в типичных для эпохи формах. Открытые лестницы и балконы разделяют внутреннее пространство; отделочные материалы и подсветка удачно обыгрывают простые формы.
В настоящее время здание остается одной из важнейший киноконцертных площадок столицы.",https://um.mos.ru/houses/moskovskiy_dvorets_molodezhi/,56.0028406,37.839531
houses,Флигели усадьбы Журавлёвых,"Москва, Пятницкая ул., 27","
Два строения под общим № 27 – два флигеля усадьбы купцов Журавлёвых, построенные ещё в начале XIX века и перестраивавшиеся в конце 1850-х годов. Когда-то одноэтажные флигели были соединены оградой с въездными воротами, которые вели к главному дому усадьбы, находившемуся около современного Садовнического проезда. Главный дом, постройка которого относилась ещё к началу XVIII века, был снесён в середине ХХ столетия.
Братья Роман и Гаврила Журавлёвы в 1740-е годы были храмоздателями церкви Параскевы на Пятницкой улице, в приходе которой проживали их семьи. Журавлёвы были одними из крупнейших промышленников XVIII века, владели суконной фабрикой, торговали пушниной, занимались откупами.
Любопытная деталь планировки усадьбы: от въездных ворот стены флигелей были построены под углом, и двор расширялся по направлению к главному дому. Из дома казалось, что улица находится дальше, чем на самом деле. Впоследствии над флигелями надстроили вторые этажи. В 2005 году над северным флигелем надстроили мансардный этаж.
За флигелями, в дальней части владения, рассечённого ныне трамвайными путями, высится один из «тучерезов» знаменитого архитектора Эрнста-Рихарда Нирнзее (Климентовский переулок, дом № 2). Он был построен для купца Михаила Ивановича Бабанина перед самой Первой мировой войной. Бабанин торговал галантерейным товаром, был совладельцем торгового дома «М.Бабанин и Ф.Бачурин». Был он и церковным старостой соседнего Пятницкого храма. Умер Бабанин в 1917 году, ещё до Октябрьского переворота и национализации. Один из его сыновей, Владимир, после смерти отца на протяжении десяти лет также был старостой церкви Святой Параскевы Пятницы. Позже его арестовали и дали десять лет лагерей. Другой сын, Константин, был актёром МХАТа и одним из организаторов студенческого театра МГУ.
После революции в доме появилось много густонаселённых коммуналок, как впрочем, и в большинстве других дореволюционных доходных домов. Старожилы вспоминают, что местная бабанинская шпана славилась своей удалью по всей округе.
На самом верху под крышей два больших круглых окна – «глаз быка». Из одного окна смотрели на Пятницкую улицу, на Святого Климента, на Кремль художники, отец и дочь, Макс и Анна Бирштейны, имевшие в этом доме мастерскую. В подъезде дома, на полу, до сих пор сохранилась метлахская плитка начала ХХ века.",https://um.mos.ru/houses/fligeli_usadby_zhuravlyevykh/,55.741348900000006,37.62890527060347
houses,Станция метро «Чкаловская»,"Москва, ул. Земляной Вал","
Одна из первых станций столичного метрополитена, открытых в постсоветское время.
Станция строилась долго и положила начало новой ветке подземки. В 1980-е гг., во время проектирования (архитекторы Н.А. Алешина, Т.В. Чистякова, Л.Л. Борзенков, А.Л. Вигдоров), ближайший отрезок Садового кольца носил имя Валерия Чкалова, но к моменту открытия был переименован. Посвящение великому летчику сохранилось не только в названии, но и в убранстве станции (художники М.Н. Алексеев, Л.А. Новикова) — и вестибюля, и перронного зала. Серо-голубой волнистый мрамор пилонов призван напоминать о воздушной стихии, а блестящие металлические элементы — об авиации. О ней же, точнее об аэродинамичных формах крыльев и фюзеляжей, напоминают и профили образующих своды потолка и пилонов конструкций. В торцах перронного зала располагаются керамические панно с изображениями завихрений облаков вокруг Земного шара. В вестибюле размещены стилизованные сварные металлические конструкции, напоминающие элементы конструкции самолетов. Метро Нижнего Новгорода, Екатеринбурга и Санкт-Петербурга также могут похвастаться станциями, посвященными Чкалову.",https://um.mos.ru/houses/stantsiya_metro_chkalovskaya/,55.7454547,37.6555626
houses,Станция метро «Спортивная»,"Москва, ул. Хамовнический Вал, 36А","Своё название станция получила по расположенному рядом спортивному комплексу «Лужники» (бывший Центральный стадион имени В. И. Ленина). Стадион был возведен в 1955—1956 годах и открыт 31 июля 1956 года в исторической местности Лужники напротив Воробьевых гор, на месте бывшего урочища Лужники — низменной луговой местности, затопляемой в половодье (диалектное слово «лужники» означало «луга с заливаемыми по весне озерками между них»). На территории Лужников располагались и «государевы луга», и село Лужниково (названо в грамоте 1472 года), и Лужнецкая застава у ворот Камер-Коллежского вала. В XVII веке местность была известна как Лужники Малые Новодевичьи. В Москве существовали и иные Лужники: Лужники Малые Крымские между Крымским мостом и Якиманкой, Большие Лужники в районе нынешних улицы Бахрушина и Вишняковского переулка.
Станция ""Спортивная"" проектировалась и строилась под именем ""Усачевская"" по названию близлежащей улицы, названной в честь купца С.И.Усачева. На втором и третьем этажах южного вестибюля был расположен бесплатный Народный музей Московского метрополитена. В 2016 году музей переехал в Центр профориентации, который расположен в вестибюле станции метро «Выставочная» Филевской линии.
Конструкция станции — пилонная трёхсводчатая глубокого заложения (глубина заложения — 42 метра).
Свод станционного зала поддерживают два ряда массивных пилонов, облицованных белым мрамором и украшенных сверху бордюром из зелёного мрамора. Путевые стены облицованы глазурованной керамической плиткой: верх — белого цвета, низ — чёрного. Свод зала отделан тиснёными асбоцементными плитами. Стены проходов и эскалаторных тоннелей отделаны белым мрамором. На пилонах укреплены хрустальные светильники. Пол выложен орнаментом из плит чёрного, серого и красного гранита.",https://um.mos.ru/houses/stantsiya-metro-sportivnaya/,55.7212361,37.5612769
houses,Городская усадьба Е.М. Алексеевой,"Москва, Гоголевский бул., д. 16","
Этот дом является частью большой усадьбы, построенной здесь в 1822 году дворянами Васильчиковыми. Ее полную историю можно прочитать, обратившись к соседнему дому №14 по Гоголевскому бульвару. С 1865 года усадьба принадлежала семье купца Александра Владимировича Алексеева.
В 1884 году после смерти своего супруга Елизавета Михайловна Алексеева, урожденная Бостанджогло, разделила свою усадьбу на две части и большую часть с главным домом продала. А себе в 1885-1886 годах выстроила небольшой двухэтажный особняк на углу с Колымажным переулком. Это проектДмитрия Николаевича Чичагова, который и тут показал себя непревзойденным мастером эклектики. Особняк, флигели и хозяйственные постройки образуют каре, которое размыкается красивыми воротами в правом углу, на бульваре. На торце, выходящем во двор, в овале из затейливого орнамента красуется большой вензель хозяйки - «А».

После смерти Е.М. Алексеевой, в 1908 году особняк достался ее младшей дочери Елизавете Александровне Руперти. Она заказала некоторую переделку интерьеров архитекторуА.Э. Эрихсону.
В 1918 году старых хозяев выселили, и тут обосновался один из департаментов Комиссариата земледелия. В годы Великой Отечественной войны и в первые послевоенные годы здесь располагалось Главное управление контрразведки «СМЕРШ» Народного комиссариата обороны (НКО) СССР.
",https://um.mos.ru/houses/gorodskaya-usadba-e-m-alekseevoy/,55.75211901338226,37.600650611338985
