Category,Name,Geo,Info,SourceLink
monuments,Памятник Юрию Долгорукому,Тверская площадь,"
Открыт 6 июня 1954 года на Советской (ныне Тверской) площади.
Архитектор В. С. Андреев
800-летие Москвы осенью 1947 года (годом основания города считается 1147-й – первое летописное упоминание) планировали отметить с размахом, как первый послевоенный большой праздник. 7 сентября 1947 года на Советской площади был заложен памятник Юрию Долгорукому. Известно, что по распоряжению И.В. Сталина, в 1946 году была снаряжена экспедиция в Киев, чтобы найти останки князя и во время празднеств торжественно их перезахоронить. Но успехом она не увенчалась. Тогда же, в сентябре 1946 года, состоялся конкурс на лучший проект, победителем стал проект С.М. Орлова.
Поэт Анатолий Мариенгоф писал:«Площадь ... меняла памятники, как меняет мужей современная женщина. Перед ампирным дворцом сначала стоял белый генерал по фамилии Скобелев; потом олицетворявшая свободу замоскворецкая молодуха в древнеримском одеянии; она была высечена из шершавого серого камня и держала в руке гладкий шар. Художник Якулов называл его арбузом. Теперь на этой площади высится монумент основателю Москвы Юрию Долгорукому. Он крепко оседлал лошадь Васнецова с картины ""Три богатыря""».
Поэт прав, меньше чем за полстолетия на площади успело постоять целых три памятника: в 1912-м здесь открыли памятник «Белому генералу» М.Д. Скобелеву, первый конный памятник, кстати. О достоинствах его долго судачили, но потом наступила Первая мировая война, и споры затихли. Вновь о памятнике вспомнили после революции. Один московский обыватель недоумевал: «В Пензе ставят первый в Европе памятник Карлу Марксу, а в Москве приступлено к снятию памятника Скобелеву. Скобелев дал России завоеванные области и славные победы, а что дал России, в частности Пензе, Карл Маркс?» 1 мая 1918 года рабочие завода «Гужон» («Серп и молот»), сняли статую, распилили ее, а на постаменте соорудили трибуну. А в августе 1918 года было принято решение поставить новый, пусть временный, памятник и открыть его уже 25 октября. Опять состоялся конкурс, формальный, т.к. всем было ясно, что пройдет вариант архитектора Осипова - простенький обелиск, украшенный текстами Конституции. Ничего другого возвести за месяц просто бы не успели. 7 ноября обелиск открыли. Смотрелся он довольно невзрачно, поэтому перед обелиском решили поставить статую Свободы. В качестве прообраза взяли известную ""Нику Самофракийскую"". Работу поручили скульптору Андрееву, автору памятника Гоголю. Поскольку статуя не помещалась в мастерской, ее пришлось лепить из двух частей. Когда части соединили вместе, выяснилось, что фигура получилась гораздо худшей, нежели ожидал ее автор. Но переделывать не было времени. А в тридцатые годы возник известный анекдот:
«Почему у вас Свобода против Моссовета?
- Потому что у нас Моссовет против свободы».
В ночь с 21 на 22 апреля 1941 года памятник был взорван, т.к. он не вписывался в градостроительный контекст реконструированной улицы Горького. А по неофициальной версии - лично по указанию Сталина. Во времена репрессий статуя Свободы выглядела слишком провокационно.
В 1954 году настала очередь Юрия Долгорукого. Ждать пришлось долго, потому что между соавторами постоянно возникали разногласия: Сергея Орлова, обладавшего неуживчивым характером, было трудно убедить в том, что художественные приёмы, допустимые в малой пластике, не всегда подходят для монументального искусства. Кроме того, говорят, что Орлов конфликтовал с властями и был категорически против текста посвящения на памятнике: «Основателю Москвы от Советского правительства». Как ни странно, ему удалось отстоять свою точку зрения.
Юрий Олеша писал в дневнике: «Памятник Долгорукому готовится к открытию. Пока что он покрыт брезентом - непоместительным, я бы сказал, шатром брезента… Видна черная нога лошади, согнутая в колене, повисшее копыто. Постамент довольно высокий, черный куб. Над всем этим майский пасмурный день, вот-вот пойдет дождь».
Вскоре после открытия возникли две легенды, по одной Сталин, утверждая проект, отметил:«Не мог Юрий Долгорукий в Москву на кобыле въезжать» и пришлось пририсовывать недостающие детали. По другой, напротив, Сталин велел сделать анатомию коня не слишком вызывающей. Правда, по другой версии, анатомия не понравилась уже Хрущеву. Раскипятившись, Хрущев приказал немедленно исправить безобразие. На следующий день бронзового коня под Юрием Долгоруким «оскопили». Москвичи на это сразу же отреагировали шуткой: «при царях Скобелев скакал на жеребце, а при Советской власти Долгорукий — на мерине».
Злые языки говорили, что Илья Эренбург реагировал на скульптуру так: « Я видел скульптуры Фидия и каждое утро вижу скульптуру Долгорукого. Если это прогресс, то я готов выброситься из окна».
В 1962 году памятник даже хотели сослать в сквер Новодевичьего монастыря, а на его месте восстановить монумент Свободы. Но он стоит и до сих пор и даже стал символом Москвы.
",https://um.mos.ru/monuments/pamyatnik-yuriyu-dolgorukomu/
monuments,Царь-колокол,"Кремль, Ивановская площадь","
Знаменитый Царь-коло­кол предназначался для Ивановской звонницы. История его начинается со времен Бориса Годунова, повелевшего отлить колокол весом более чем в тысячу пудов и повесить на деревянном срубе. Однако в один из кремлевских пожаров деревянная звонница сго­рела, колокол упал и разбился. Алексей Михайлович приказал пере­лить его с большой добавкой металла, доведя вес до 8000 пудов, и поме­стить на Филаретову пристройку. Но царский благовестник повторил судьбу предшественника, разбившись при пожаре 1701 г.
В 1730 г. только что взошедшая на престол императрица Анна Иоанновна пожелала еще раз перелить обломки. Новый колокол должен был весить 13000 пудов (более 200 тонн). Отливка колокола та­кого размера представляла чрезвычайно сложную техническую зада­чу. Разрешить ее взялся мастер Иван Моторин. Прямо на площади ле­том 1734 г. начали устраивать печи. Первая отливка оказалась неудач­ной: печи прорвало, и металл ушел в землю, к тому же чуть было не начался пожар. Моторин начал подготовку ко второй отливке, но не успел завершить работу. Дело успешно продолжил его сын Михаил. Когда все сно­ва было готово к отливке, на площадь на всякий случай собрали 400 пожарных, и коломенский архиепископ Вениамин после молебна собст­венноручно затопил первую печь. 25 ноября 1735 г. литье было благо­получно закончено.
В целом декоративное убранство Царь-колокола — образец искусства барокко, в котором  нашли отражение тенденции русского изобразительного искусства первой половины XVIII века и итальянская выучка скульптора. Скульп­тор Ф. Медведев, некогда посланный Петром I для обучения в Вене­цию, украсил литейную форму множеством орнаментов, надписей и рельефными фигурами Алексея Михайловича и Анны Иоанновны, ко­торые надо было очистить и прочеканить. Поэтому колокол так и оста­вался в яме, на решетчатом помосте, до 1737 г., когда в Кремле в оче­редной раз разбушевалась огненная стихия. Над литейной ямой вспыхнула деревянная кровля, а при тушении огня водой колокол не­равномерно охладился и треснул. Вначале его думали перелить, но по составленной смете расходы оказались больше, чем затратили на пер­воначальную отливку. Затем возник проект (правда, вряд ли осущест­вимый) припаять отколовшийся край, однако автор проекта, архитек­тор Форстенберг, умер от чумы 1770 г. Тем временем колокол продол­жал оставаться в яме. В 1821 г. по повеле­нию Александра I яму расчистили и спустили в нее лестницу для удоб­ства любителей достопримечательностей. На поверхность земли Царь-колокол извлекли только в 1836 г., водрузили на постамент и приварили сверху проушины-кронштейны, несущие державу с крес­том; механизмы для подъема колокола сконструировал строитель Исаакиевского собора в Петербурге, архитектор и инженер О. Монферран.
""Посетители Кремля часто задают вопрос о возможности отреставрировать уникальный колокол, чтобы он мог звучать. Этой проблемой интересовались еще в XVIII веке. Сначала появились исходившие от литейщиков предложения о перелитии колокола. Позднее — о возможном впаивании осколка. Наиболее интересными были проекты 1890-х годов известных российских инженеров Н.Н. Бенардоса и Н.Г. Славянова. В конце XIX века в прессе даже развернулась дискуссия о необходимости реставрации колокола. Современное состояние техники, конечно, позволяет запаять существующие трещины и даже вернуть на место осколок. Однако при этом неизбежно пострадает неповторимый декор Царь-колокола. Тем более, невозможна его переливка в новый звучащий колокол, поскольку он является памятником истории, искусства и литейного дела.""  И.Д. Костина. Колокола Московского Кремля. Москва, 2007

Текст и фотографии представлены историко-культурным музеем-заповедником «Московский Кремль»",https://um.mos.ru/monuments/tsar-kolokol/
monuments,Памятник маршалу Жукову Г.К.,Манежная площадь,,https://um.mos.ru/monuments/pamyatnik-marshalu-zhukovu-g-k/
monuments,Памятник Иосифу Бродскому,"Новинский бульвар, д. 22",,https://um.mos.ru/monuments/pamyatnik-iosifu-brodskomu/
monuments,Памятник офицерам,"Фрунзенская набережная, 22/2",,https://um.mos.ru/monuments/pamyatnik-ofitseram/
monuments,Памятник Коровьеву и Бегемоту,"Большая Садовая улица, во дворе д. №10",,https://um.mos.ru/monuments/pamyatnik-korovevu-i-begemotu/
monuments,Памятник Ю.А. Гагарину,площадь Гагарина,"
14 апреля 1961 года Москва в самом праздничном настроении вышла на улицы приветствовать первого человека с планеты Земля, осуществившего полет на космическом корабле. Этим человеком стал Юрий Гагарин. 12 апреля 1961 года пилотируемый им аппарат «Восток» сделал один виток по орбите планеты и успешно совершил посадку в Саратовской области. Следующий день был посвящен отдыху космонавта и его докладу членам Госкомиссии в Куйбышеве (ныне Самара). И еще через день Гагарин вылетел в Москву. В аэропорту Внуково его встречали высшее руководство страны, журналисты, огромные толпы народа. Велась прямая трансляция на все радио- и телестанции мира встречи Гагарина и его триумфального проезда в открытой машине из аэропорта. Маршрут его пролегал соответственно по Киевскому шоссе, Ленинскому проспекту, улице Димитрова (ныне Якиманка), конечная остановка - Кремль. Всю дорогу Гагарин стоял в машине, приветствуя многочисленные толпы москвичей, которые устроили ему настоящую овацию. Это был один из самых радостных дней столицы, неорганизованный настоящий народный праздник. Это был праздник для всей планеты.
27 марта 1968 года Ю. Гагарин и В. Серегин погибли, разбившись во время испытания самолета. Это событие потрясло страну. Сразу же была создана Правительственная комиссия, которая в том числе занялась вопросами увековечивания памяти Юрия Гагарина. Одним из первых предложений комиссии было «площадь у Калужской заставы в Москве назвать площадью имени Гагарина, установив на ней памятник Гагарину». Именно по этой площади, находящейся на линии Ленинского проспекта, проезжала машина Гагарина семь лет назад. Помощник главнокомандующего по космосу Н.П. Каманин предложил выполнить памятник на международные пожертвования, обосновывая это тем, что «Гагарин — сын не только советского народа, он сын Земли, ему будут поставлены сотни памятников, будут созданы десятки музеев и установлены тысячи мемориальных досок. Все это надо делать не за счет правительства, а на добровольные взносы людей всей планеты». На это было отвечено: «Мы - не бедная страна и уж как-нибудь найдем средства на памятники Гагарину».
Площадь действительно была переименована ко дню космонавтики в том же году, а памятник на ней открыли лишь через 12 лет к Олимпиаде 1980 года.
На круглой площадке из каменных блоков в центре зияет отверстие, словно пусковая шахта, откуда стремительно поднимается вверх на высоту 38 метров колонна, своей вертикально-пластинчатой фактурой создающая ощущение огненного столба, следа от запущенной ракеты. Колонну венчает фигура космонавта в скафандре без шлема. На площадке рядом с монументом серебристый шар – макет корабля «Восток». На шаре литая надпись: «12 апреля 1961 года советский космический корабль «Восток» с человеком на борту совершил полет вокруг земного шара. Первый человек, проникший в космос, - гражданин Союза Советских Социалистических республик Юрий Алексеевич Гагарин».
Не следует искать в чертах скульптуры космонавта портретного сходства с Гагариным. Памятник является символом человеческого дерзновения, преодоления земного притяжения. Это памятник землянину - покорителю Космоса. Отсюда схематичность, обобщенность фигуры космонавта, с жестом рук-крыльев, словно птица, готовая к полету.
Необычен для монумента материал, из которого выполнена основная часть композиции – титан. Помимо того, что этот металл используется в конструкциях самолетов и космических кораблей, он обладает высокими декоративными качествами. Но технологические сложности при отливке долгое время не позволяли использовать его масштабно. Памятник Гагарину стал первым в мире монументальным сооружением из литого титана.
Отливку памятника производил Балашихинский литейно-механический завод. Титановая фигура состоит из 239 блоков, скрепленных болтами из титанового сплава. Высота фигуры 14 м. Всем комплексом работ руководил профессор Г.Л. Ходоровский.
Несмотря на высокие антикоррозийные свойства титана, памятник нуждается в постоянном внимании специалистов по металлу. Дело в том, что с титаном сопряжены стальные армирующие конструкции памятника. Эти металлы являются несовместимыми, что приводит к коррозии всего массива.
В 2011 году Мосгордума рассматривала вопрос о переносе памятника Гагарину на Лубянскую площадь, на пустое место от демонтированного памятника Ф. Дзержинскому. Но решение было отрицательное. Ю. Гагарин останется на площади Гагарина.
Архитекторы Я.Б. Белопольский, Ф.М. Гажевский; конструктор А.Ф. Судаков.",https://um.mos.ru/monuments/pamyatnik-yu-a-gagarinu/
monuments,Утка и утята,Сквер Новодевичьего монастыря,,https://um.mos.ru/monuments/utka-utyata/
houses,Дом Пашкова,"ЦАО, Воздвиженка ул., дом 3/5, строение 1","


",https://um.mos.ru/houses/dom_pashkova/
houses,«Рабочий и колхозница»,"Мира просп., дом 123Б","Впервые мир увидел произведение скульптора на Международной выставке в Париже 1937 года. Огромная, сильная и вместе с тем необычайно легкая, скульптура была сооружена на павильоне Советского Союза, построенного по проекту архитектора Б.М. Иофана. Юноша и девушка держат высоко над головой символы труда – серп и молот. Ткань юбки и шарф развеваются на ветру подобно алому стягу – герою советских парадов и демонстраций.
В 1937 году Вера Игнатьевна Мухина приняла участие в конкурсе на скульптуру для павильона СССР. Вместе с ней в конкурсе участвовали В.А. Андреев, М.С. Манизер и И.Д. Шадр.
Советский павильон был задуман как символ, отражающий рост достижений молодой страны. Нарастающими уступами здание поднималось ввысь и венчалось «мощной скульптурной группой». Таков был замысел архитектора. Скульптура должна была подчеркнуть динамику и мощность здания, не задавив его.
«Группа должна была рисоваться четким ажуром на фоне неба», - вспоминала В.Мухина.
Скульптура Мухиной была признана лучшей. «Рабочий и Колхозница» в ее исполнении стали единым целым со зданием, задуманным Иофаном.
Прекрасным решением оказался шарф в руках Колхозницы, подчеркнувший горизонтальное движение павильона. Развевающееся от встречного ветра полотнище, руки, откинутые назад, объединяли скульптурную композицию с пьедесталом, со зданием павильона. Однако именно шарф стал поводом для придирок комиссии и волнений скульптора. Слишком необычной деталью одежды был он для простой трудящейся женщины. Но без него группа теряла горизонтальную линию, переставала быть динамичной.
Вся композиция была сделана из нового тогда материала - хромоникелевой стали. Части скульптуры выколачивались на деревянных шаблонах, а потом сваривались и крепились на мощном балочном каркасе-скелете. Это было новое слово в скульптуре. За воплощение скульптуры в новом материале отвечал инженер Центрального научно-исследовательского института машиностроения П.И. Львов. И он прекрасно справился со своей задачей.
На выставке в Париже скульптура Мухиной имела огромный успех. Фотографии статуи печатали все ведущие газеты, ее копии повторили на множестве сувениров выставки.

",https://um.mos.ru/houses/rabochiy-i-kolkhoznitsa/
houses,Большой театр,"Театральная пл., дом 1","Принято считать, что Большой театр был основан в марте 1776 года, когда известный меценат, московский прокурор князь Петр Урусов получил высочайшее позволение ""содержать ... театральные всякого рода представления"". Урусов и его компаньон Михаил Медокс создали в Москве первую постоянную труппу.
Первоначально театр не имел собственного здания и чаще всего давал представления в доме Воронцова на Знаменке. Но уже в 1780 году по проекту Х.Розберга на средства Медокса было построено специальное каменное здание на месте современного Большого театра. По названию улицы, на которой находился театр, он стал именоваться ""Петровским"".
Репертуар этого первого профессионального театра Москвы составили драматические, оперные и балетные спектакли. Особым вниманием пользовались оперы, поэтому ""Петровский театр"" чаще называли ""Оперным домом"". В 1805 году здание сгорело, и до 1825 года спектакли вновь ставились на разных площадках.
В 1820-е годы площадь перед бывшим Петровским театром была реконструирована. По замыслу архитектора Осипа Бове здесь появился целый классический ансамбль, доминантой которого стало здание Большого театра (1824 г.). Оно частично включало стены сгоревшего Петровского театра.
Восьмиколонное здание в классическом стиле с колесницей бога Аполлона над портиком, декорированное внутри в красно-золотых тонах, по признанию современников, было лучшим театром в Европе и по масштабам уступало только миланскому ""Ла Скала"". Открылся он 6 (18) января 1825 года.
Но и этот театр постигла участь предшественника: 11 марта 1853 года по неизвестной причине в театре начался пожар. Погибли костюмы, декорации, архив труппы, часть нотной библиотеки, редкие музыкальные инструменты, пострадало и само здание.
Его восстановлением руководил Альберт Кавос. Он принял за основу объемно-пространственную структуру Бове, но увеличил высоту здания, изменил пропорции и переработал декор; по бокам появились чугунные галереи с лампами. Кавос изменил форму и размер главного зрительного зала, который стал вмещать до 3 тысяч человек. Алебастровая группа Аполлона, украшавшая театр Бове, погибла в пожаре. Для создания новой Кавос пригласил известного русского скульптора Петра Клодта, автора знаменитых конных групп на Аничковом мосту через реку Фонтанку в Петербурге. Клодт создал известную ныне на весь мир скульптурную группу с Аполлоном.
Новый Большой театр был отстроен за 16 месяцев и открыт 20 августа 1856 года к коронации Александра II.
Последний спектакль Императорского Большого театра состоялся 28 февраля 1917 г. И уже 13 марта открылся Государственный Большой театр.
В 1920-х гг. ""Большой"" становится площадкой Всероссийских съездов Советов, заседаний ВЦИК, конгрессов Коминтерна, однако сохраняет за собой право функционировать по назначению. Осенью 1941 г. в здание Большого театра попала бомба. Взрывная волна прошла наискось между колоннами портика, пробила фасадную стену и произвела значительные разрушения в вестибюле. Зимой 1942 г. начались восстановительные работы, а осенью 1943 г. театр возобновил свою деятельность.
В конце XX века необходимость в проведении реставрационных работ стала критической, и Правительство страны приняло решение о реконструкции здания. Работы длились на протяжении 6 лет с 2005 по 2011 гг. Специалисты сохранили исторический облик театра и вместе с тем усовершенствовали его техническое состояние.
Сейчас Большой театр является главной культурной доминантой столицы.",https://um.mos.ru/houses/bolshoy_teatr/
houses,Дом Арсения Морозова,"ЦАО, Воздвиженка ул., дом 16, строение 1","
Как уверяет молва, младший сын Морозовой Арсений, побывав в гостях у брата, заявил, что поручит создать для него самый необычный дом в Москве.«Вот ты, Миша, собираешь свои коллекции, с которыми еще неизвестно что потом будет... Мой же дом будет стоять вечно». С этих слов и началась жизнь дома на Воздвиженке.
Ранее на месте дома № 16 размещался конный цирк. И до 1892 года у владельца столь успешного предприятия Карла Маркуса Гинне была, пожалуй, одна забота, да и та, на его взгляд, пустяшная. В цирке наверху на галерее, там, где располагались самые дешевые места, царила ужасная теснота, отчего у посетителей случались обмороки. Зато пожар в упомянутом году был куда страшнее: деревянное здание сгорело фактически без остатка, и на воссоздание цирка у импрессарио средств не нашлось. Освободившийся около ее дома, участок купила Варвара Алексеевна Морозова, решив сделать подарок младшему сыну Арсению на его день рождения. Архитектором пригласили Мазырина. Тот подготовил проект дома в русском стиле, который был решительно отвергнут Арсением. Определиться же с тем, чего он хочет, будущий владелец никак не мог.
Чтобы создать «самый необычный дом в Москве», заказчик и архитектор отправились в длительное путешествие - Париж, Мадрид, Лиссабон… В поисках вдохновения путешественники приехали в португальский город Синтру - места, воспетые Байроном. Фантастически дивная природа и... замок Palacio Nacional da Pena на скале, построенный в стиле мануэлино. Витые колонны, причудливый орнамент… Мистическое, словно заколдованное место, способное остановить время. Надо ли уточнять, что на этом поиски были окончены. В 1897 году семилетняя дочь Мазырина Лида заложила первый камень в основание будущего дома - и работа закипела.
Казалось, для Мазырина не существовало препятствий. Замок в Синтре увит гроздьями винограда? В Москве вместо живого винограда появился каменный орнамент. В 1899 году строительство было окончено. На Воздвиженке появился дом, пройти мимо которого невозможно. Толстой в романе «Воскресение» напишет:
«На одной из улиц извозчик, человек средних лет, с умным и добродушным лицом, обратился к Нехлюдову и указал на огромный строящийся дом.
- Вон какой домина занесли, - сказал он, как будто он отчасти был виновником этой постройки и гордился этим.
Действительно, дом строился огромный и в каком-то сложном, необыкновенном стиле. Прочные леса из больших сосновых бревен, схваченных железными скрепами, окружали воздвигаемую постройку и отделяли ее от улицы тесовой оградой.
По подмостям лесов сновали, как муравьи, забрызганные известью рабочие: одни клали, другие тесали камень, третьи вверх вносили тяжелые и вниз спускали пустые носилки и кадушки. Толстый и прекрасно одетый господин, вероятно архитектор, стоя у лесов, что-то, указывая наверх, говорил почтительно слушающему владимирцу-рядчику. Из ворот мимо архитектора с рядчиком выезжали пустые и въезжали нагруженные подводы.
«И как они все уверены, и те, которые работают, так же как и те, которые заставляют их работать, что это так и должно быть, что, в то время как дома их брюхатые бабы работают непосильную работу и дети их в скуфеечках перед скорой голодной смертью старчески улыбаются, суча ножками, им должно строить этот глупый ненужный дворец какому-то глупому и ненужному человеку, одному из тех самых, которые разоряют и грабят их», - думал Нехлюдов, глядя на этот дом».
Дом был принят московской публикой в штыки. Разгромные статьи, злые шутки, карикатуры, дом называли образцом безвкусия. Говорят, что и Варваре Алексеевне дом не понравился, якобы она сказала сыну: «Раньше одна я знала, что ты дурак, а теперь об этом узнает вся Москва». Впрочем, сам Арсений на слухи никакого внимания не обращал, в доме закатывались грандиозные попойки, а Морозов-младший увлекся мистическими и эзотерическими науками. На доме был выточен узел из канатов - талисман благополучия и долголетия. Но с долголетием не вышло. Однажды в пьяной компании Арсений поспорил, что прострелит себе ногу и не закричит от боли, и тем докажет, что человеческая сила воли безгранична. Выстрелил, не закричал, спор выиграл да и продолжил выпивать. Кровь между тем скопилась в сапоге, произошло заражение, и в скором времени чудаковатый Арсений скончался.
Чуть позже выяснилось, что все свое имущество (четыре миллиона плюс особняк) Морозов-младший завещал не бывшей жене и дочери, а любовнице. Вдова обратилась в суд, газеты старательно описывали происходящее: «в коммерческих кругах говорят об иске в несколько миллионов рублей, вчиняемой супругой покойного г-жой Федоровой к некоей г-же Коншиной, явившейся неожиданной наследницей великолепного дворца в мавританском стиле на Воздвиженке и 4-миллионного состояния покойного». В результате выиграла любовница...


…После революции в особняке Морозова разместились анархисты. Затем поселили Пролеткульт. Первый Рабочий театр Пролеткульта, где ставили свои спектакли Эйзенштейн и Мейерхольд, был весьма своеобразным. Чтобы понять, насколько своеобразным, достаточно вспомнить «Колумб» из «Двенадцати стульев» с его колоритными героями: «Из одиннадцатого ряда, где сидели концессионеры, послышался смех. Остапу понравилось музыкальное вступление, исполненное оркестрантами на бутылках, кружках Эсмарха, саксофонах и больших полковых барабанах. Свистнула флейта, и занавес, навевая прохладу, расступился. К удивлению Воробьянинова, привыкшего к классической интерпретации «Женитьбы», Подколесина на сцене не было. Порыскав глазами, Ипполит Матвеевич увидел свисающие с потолка фанерные прямоугольники, выкрашенные в основные цвета солнечного спектра. Ни дверей, ни синих кисейных окон не было. Под разноцветными прямоугольниками танцевали дамочки в больших, вырезанных из черного картона шляпах. Бутылочные стоны вызвали на сцену Подколесина, который врезался в толпу верхом на Степане...»
",https://um.mos.ru/houses/dom_arseniya_morozova/
